"","price","building_number","street_number","street_name","city","province","squares","type","year","age","bed","bath","tax","longitude","latitude"
"1869","$583,000","2502","5515","Boundary Road","Vancouver East","BC","577 sq.ft.","Residential, Condo",2017,1,1,"1","$1,399",-123.0238419,49.2342864
"1870","$582,500","211","8611","General Currie Road","Richmond","BC","995 sq.ft.","Residential, Condo",1989,29,2,"2","$1,139",-123.1282697,49.1598259
"1871","$580,000","1006","5833","Wilson Avenue","Burnaby","BC","737 sq.ft.","Residential, Condo",1995,23,2,"1","$1,816",-123.007586,49.232157
"1872","$580,000","101","756","Great Northern Way","Vancouver East","BC","872 sq.ft.","Residential, Condo",1973,45,2,"1","$1,047",-123.0882593,49.2660934
"1873","$580,000","168","4099","Stolberg Street","Richmond","BC","955 sq.ft.","Residential, Condo",2014,4,2,"2","$1,526",-123.1205031,49.1840184
"1874","$580,000","805","5400","Hollybridge Way","Richmond","BC","673 sq.ft.","Residential, Condo",2020,NA,2,"1",NA,-123.1487601,49.1746997
"1875","$580,000","203","125","W 18th Street","North Vancouver","BC","916 sq.ft.","Residential, Condo",1988,30,2,"1","$1,525",-123.1079999,49.254929
"1876","$580,000","102","5568","Barker Avenue","Burnaby","BC","1,005 sq.ft.","Residential, Condo",1991,27,2,"2","$2,120",-123.0106983,49.2344581
"1877","$580,000","205","9366","Tomicki Avenue","Richmond","BC","832 sq.ft.","Residential, Condo",2016,2,2,"2","$1,642",-123.12056,49.1800772
"1878","$580,000","913","5665","Boundary Road","Vancouver East","BC","546 sq.ft.","Residential, Condo",2016,2,1,"1","$893",-123.023788,49.2330102
"1879","$579,900","302","2389","Hawthorne Avenue","Port Coquitlam","BC","953 sq.ft.","Residential, Condo",2020,NA,2,"2",NA,-122.7850725,49.2574815
"1880","$579,900","305","330","E 7th Avenue","Vancouver East","BC","676 sq.ft.","Residential, Condo",1976,42,1,"1","$1,032",-123.0982562,49.2645553
"1881","$579,900","601","38","Leopold Place","New Westminster","BC","1,167 sq.ft.","Residential, Condo",1992,26,2,"2","$2,000",-122.8989869,49.210961
"1882","$579,900","206","22327","River Road","Maple Ridge","BC","841 sq.ft.","Residential, Condo",2015,3,2,"2","$1,812",-122.604164,49.212218
"1883","$579,000","E202","3651","Foster Avenue","Vancouver East","BC","813 sq.ft.","Residential, Condo",2007,11,2,"1","$1,122",-123.0254094,49.2343438
"1884","$579,000","801","488","Sw Marine Drive","Vancouver West","BC","493 sq.ft.","Residential, Condo",2015,3,1,"1","$1,050",-123.1166368,49.2098573
"1885","$579,000","1601","4815","Eldorado Mews","Vancouver East","BC","575 sq.ft.","Residential, Condo",2013,5,1,"1","$1,071",-123.0578732,49.2414179
"1886","$579,000","312","7453","Moffatt Road","Richmond","BC","1,082 sq.ft.","Residential, Condo",1988,30,2,"2","$1,112",-123.1463393,49.1578017
"1887","$579,000","609","33","W Pender Street","Vancouver West","BC","625 sq.ft.","Residential, Condo",2009,9,1,"1","$1,254",-123.1063855,49.2810194
"1888","$579,000","406","175","W 1st Street","North Vancouver","BC","605 sq.ft.","Residential, Condo",2005,13,1,"1","$1,691",-123.0811828,49.3126707
"1889","$579,000","1803","6540","Burlington Avenue","Burnaby","BC","1,065 sq.ft.","Residential, Condo",1983,35,2,"1","$1,962",-122.9899072,49.2244595
"1890","$579,000","1806","8131","Nunavut Lane","Vancouver West","BC","454 sq.ft.","Residential, Condo",2016,2,1,"1","$1,113",-123.1164029,49.2109715
"1891","$579,000","202","2020","Fullerton Avenue","North Vancouver","BC","988 sq.ft.","Residential, Condo",1972,46,2,"2+1","$1,505",-123.1234574,49.3302683
"1892","$579,000","201","5555","Victoria Drive","Vancouver East","BC","845 sq.ft.","Residential, Condo",2001,17,2,"2","$1,175",-123.0658902,49.2339989
"1893","$579,000","323","350","E 2nd Avenue","Vancouver East","BC","727 sq.ft.","Residential, Condo",1995,23,NA,"1","$1,212",-123.0968843,49.2666894
"1894","$579,000","717","5665","Boundary Road","Vancouver East","BC","597 sq.ft.","Residential, Condo",2017,1,1,"1","$1,223",-123.023788,49.2330102
"1895","$579,000","E204","515","E 15th Avenue","Vancouver East","BC","724 sq.ft.","Residential, Condo",1995,23,2,"2","$1,235",-123.093224,49.2574123
"1896","$579,000","210","1201","W 16th Street","North Vancouver","BC","607 sq.ft.","Residential, Condo",2015,3,1,"1","$2,495",-123.1081926,49.3228158
"1897","$579,000","806","5233","Gilbert Road","Richmond","BC","627 sq.ft.","Residential, Condo",2016,2,1,"1","$1,585",-123.1459588,49.175655
"1898","$579,000","211","2627","Shaughnessy Street","Port Coquitlam","BC","1,082 sq.ft.","Residential, Condo",2008,10,2,"2","$1,802",-122.781052,49.2632659
"1899","$578,000","107","8080","Jones Road","Richmond","BC","935 sq.ft.","Residential, Condo",1996,22,2,"2","$1,181",-123.135969,49.1563469
"1900","$578,000","1306","8180","Granville Avenue","Richmond","BC","866 sq.ft.","Residential, Condo",1999,19,2,"2","$1,150",-123.1337375,49.1624031
"1901","$578,000","2302","5515","Boundary Road","Vancouver East","BC","576 sq.ft.","Residential, Condo",2017,1,1,"1","$1,044",-123.0238419,49.2342864
"1902","$578,000","807","8180","Granville Avenue","Richmond","BC","867 sq.ft.","Residential, Condo",1999,19,2,"2","$1,322",-123.1337375,49.1624031
"1903","$578,000","1210","4105","Maywood Street","Burnaby","BC","946 sq.ft.","Residential, Condo",1976,42,2,"2","$1,820",-123.0121513,49.2255637
"1904","$578,000","1002","9633","Manchester Drive","Burnaby","BC","957 sq.ft.","Residential, Condo",1994,24,2,"2","$2,013",-122.8988918,49.2469094
"1905","$576,000","907","7488","Lansdowne Road","Richmond","BC","581 sq.ft.","Residential, Condo",2017,1,1,"1","$1,489",-123.1463133,49.1736197
"1906","$576,000","301","1260","W 10th Avenue","Vancouver West","BC","713 sq.ft.","Residential, Condo",1976,42,1,"1","$1,448",-123.1329076,49.262311
"1907","$575,500","301","124","W 3rd Street","North Vancouver","BC","676 sq.ft.","Residential, Condo",1999,19,1,"1","$1,453",-123.0779446,49.3140287
"1908","$575,000","411","9339","University Crescent","Burnaby","BC","857 sq.ft.","Residential, Condo",2004,14,2,"2","$1,783",-122.9053483,49.2772501
"1909","$575,000","202","7038","21st Avenue","Burnaby","BC","950 sq.ft.","Residential, Condo",1999,19,2,"2","$1,900",-122.9586005,49.215327
"1910","$575,000","2008","5380","Oben Street","Vancouver East","BC","680 sq.ft.","Residential, Condo",2005,13,1,"1","$1,065",-123.0263112,49.2350299
"1911","$575,000","A324","2099","Lougheed Highway","Port Coquitlam","BC","1,330 sq.ft.","Residential, Condo",2002,16,2,"2","$1,735",-122.7735549,49.2666324
"1912","$575,000","3503","898","Carnarvon Street","New Westminster","BC","773 sq.ft.","Residential, Condo",2008,10,2,"2","$1,931",-122.9143824,49.2008358
"1913","$575,000","104","12633","No. 2 Road","Richmond","BC","942 sq.ft.","Residential, Condo",1996,22,2,"2","$1,536",-123.1591805,49.1207158
"1914","$575,000","1403","650","16th Street","West Vancouver","BC","657 sq.ft.","Residential, Condo",1973,45,NA,"1","$1,152",-123.1585659,49.3301309
"1915","$575,000","1310","6651","Minoru Boulevard","Richmond","BC","1,255 sq.ft.","Residential, Condo",1974,44,2,"2","$1,366",-123.141699,49.1652
"1916","$575,000","2006","888","Carnarvon Street","New Westminster","BC","802 sq.ft.","Residential, Condo",2009,9,2,"2","$1,996",-122.9132006,49.2015715
"1917","$575,000","702","4350","Beresford Street","Burnaby","BC","1,066 sq.ft.","Residential, Condo",1988,30,2,"2","$2,237",-123.0088729,49.227217
"1918","$575,000","201","725","Commercial Drive","Vancouver East","BC","882 sq.ft.","Residential, Condo",1977,41,2,"1","$911",-123.0709089,49.2782102
"1919","$574,900","1102","438","Seymour Street","Vancouver West","BC","574 sq.ft.","Residential, Condo",1996,22,1,"1","$1,142",-123.113394,49.284086
"1920","$574,800","309","1877","W 5th Avenue","Vancouver West","BC","745 sq.ft.","Residential, Condo",1975,43,1,"1","$1,381",-123.1473307,49.2674242
"1921","$572,500","205","2238","Kingsway","Vancouver East","BC","812 sq.ft.","Residential, Condo",1997,21,2,"2","$864",-123.0603474,49.2424991
"1922","$572,300","801","939","Homer Street","Vancouver West","BC","445 sq.ft.","Residential, Condo",1997,21,1,"1","$979",-123.1194851,49.2781145
"1923","$570,000","1109","8180","Granville Avenue","Richmond","BC","909 sq.ft.","Residential, Condo",1999,19,2,"2","$1,412",-123.1337375,49.1624031
"1924","$570,000","711","189","Keefer Street","Vancouver East","BC","462 sq.ft.","Residential, Condo",2015,3,1,"1","$1,055",-123.1001585,49.2795954
"1925","$570,000","1007","5288","Melbourne Street","Vancouver East","BC","730 sq.ft.","Residential, Condo",1999,19,2,"1","$954",-123.0280362,49.2361608
"1926","$570,000","1702","2345","Madison Avenue","Burnaby","BC","645 sq.ft.","Residential, Condo",2007,11,1,"1","$1,951",-123.0110399,49.2630339
"1927","$569,900","1104","69","Jamieson Court","New Westminster","BC","1,116 sq.ft.","Residential, Condo",1991,27,2,"2","$1,951",-122.8957414,49.2144761
"1928","$569,900","301","985","W 10th Avenue","Vancouver West","BC","625 sq.ft.","Residential, Condo",1986,32,1,"1","$987",-123.126154,49.2626914
"1929","$569,900","101","3731","W 6th Avenue","Vancouver West","BC","730 sq.ft.","Residential, Condo",1960,58,1,"1","$932",-123.1863703,49.2671603
"1930","$569,900","404","1235","Quayside Drive","New Westminster","BC","1,362 sq.ft.","Residential, Condo",1992,26,3,"3+1","$2,003",-122.9200825,49.1994236
"1931","$569,900","610","2888","Cambie Street","Vancouver West","BC","480 sq.ft.","Residential, Condo",2017,1,NA,"1","$1,293",-123.1146716,49.2600218
"1932","$569,900","205","70","Richmond Street","New Westminster","BC","1,190 sq.ft.","Residential, Condo",1995,23,2,"2","$1,635",-122.8955249,49.218949
"1933","$569,900","210","350","E 2nd Avenue","Vancouver East","BC","698 sq.ft.","Residential, Condo",1996,22,1,"1","$1,130",-123.0968843,49.2666894
"1934","$569,900","2301","999","Seymour Street","Vancouver West","BC","476 sq.ft.","Residential, Condo",2014,4,NA,"1","$1,402",-123.122014,49.2789181
"1935","$569,900","803","4691","W 10th Avenue","Vancouver West","BC","619 sq.ft.","Residential, Condo",1965,53,1,"1",NA,-123.21483,49.2641046
"1936","$569,900",NA,"12114","Dewdney Trunk Road","Maple Ridge","BC","1,782 sq.ft.","Residential, Condo",1984,34,3,"3+1","$3,356",-122.6327362,49.2203136
"1937","$569,800","305","2141","E Hastings Street","Vancouver East","BC","601 sq.ft.","Residential, Condo",2016,2,1,"1","$1,044",-123.0606091,49.2813702
"1938","$569,000","104","55","Eighth Avenue","New Westminster","BC","874 sq.ft.","Residential, Condo",2013,5,2,"2","$1,741",-122.914804,49.2212646
"1939","$569,000","904","235","Guildford Way","Port Moody","BC","878 sq.ft.","Residential, Condo",2004,14,2,"1","$1,774",-122.8261472,49.2819183
"1940","$569,000","313","700","Klahanie Drive","Port Moody","BC","871 sq.ft.","Residential, Condo",2006,12,2,"2","$2,129",-122.8334307,49.2798449
"1941","$569,000","307","5438","Rupert Street","Vancouver East","BC","842 sq.ft.","Residential, Condo",2003,15,2,"2","$1,086",-123.0424146,49.2356848
"1942","$569,000","2908","5665","Boundary Road","Vancouver East","BC","492 sq.ft.","Residential, Condo",2016,2,1,"1","$1,240",-123.023788,49.2330102
"1943","$569,000","905","3920","Hastings Street","Burnaby","BC","740 sq.ft.","Residential, Condo",1986,32,1,"1","$1,697",-123.0178731,49.2809343
"1944","$569,000","801","5619","Cedarbridge Way","Richmond","BC","668 sq.ft.","Residential, Condo",2017,1,1,"1","$1,668",-123.1427905,49.174641
"1945","$569,000","1308","5189","Gaston Street","Vancouver East","BC","759 sq.ft.","Residential, Condo",1995,23,2,"2","$1,019",-123.0304423,49.2371231
"1946","$569,000","1504","1146","Harwood Street","Vancouver West","BC","510 sq.ft.","Residential, Condo",1974,44,1,"1","$897",-123.1347232,49.2794966
"1947","$569,000","211","1306","Fifth Avenue","New Westminster","BC","842 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-122.9304402,49.2050113
"1948","$569,000","304","1827","W 3rd Avenue","Vancouver West","BC","519 sq.ft.","Residential, Condo",1977,41,1,"1","$970",-123.1464627,49.2691306
"1949","$569,000","101","975","E Broadway","Vancouver East","BC","904 sq.ft.","Residential, Condo",1979,39,2,"1","$959",-123.0833894,49.2624404
"1950","$569,000","120","8600","General Currie Road","Richmond","BC","990 sq.ft.","Residential, Condo",1990,28,2,"2","$1,164",-123.127629,49.158609
"1951","$569,000","206","935","W 15th Avenue","Vancouver West","BC","710 sq.ft.","Residential, Condo",1989,29,1,"1","$1,325",-123.1254847,49.2580269
"1952","$569,000","103","518","Thirteenth Street","New Westminster","BC","829 sq.ft.","Residential, Condo",1990,28,2,"2","$1,704",-122.9315708,49.2059341
"1953","$569,000","710","6888","Cooney Road","Richmond","BC","659 sq.ft.","Residential, Condo",2012,6,1,"1","$1,374",-123.1311208,49.1641818
"1954","$569,000","809","660","Nootka Way","Port Moody","BC","776 sq.ft.","Residential, Condo",2009,9,2,"2","$1,684",-122.8327752,49.2789875
"1955","$569,000","203","3905","Springtree Drive","Vancouver West","BC","672 sq.ft.","Residential, Condo",1979,39,1,"1","$1,040",-123.1538038,49.2510592
"1956","$569,000","912","8628","Hazelbridge Way","Richmond","BC","569 sq.ft.","Residential, Condo",2018,NA,1,"1",NA,-123.1293686,49.1888967
"1957","$569,000","1501","680","Seylynn Crescent","North Vancouver","BC","603 sq.ft.","Residential, Condo",2018,NA,1,"1",NA,-123.0316879,49.3122355
"1958","$569,000","308","2277","Mcgill Street","Vancouver East","BC","703 sq.ft.","Residential, Condo",1970,48,1,"1","$997",-123.0582161,49.2886915
"1959","$569,000","230","5600","Andrews Road","Richmond","BC","859 sq.ft.","Residential, Condo",1999,19,2,"2","$1,417",-123.1618937,49.1216844
"1960","$569,000","502","9025","Highland Court","Burnaby","BC","821 sq.ft.","Residential, Condo",2013,5,2,"2","$2,059",-122.9099214,49.2791033
"1961","$569,000","772","4099","Stolberg Street","Richmond","BC","740 sq.ft.","Residential, Condo",2013,5,2,"1","$1,345",-123.1205031,49.1840184
"1962","$568,900","507","7888","Saba Road","Richmond","BC","665 sq.ft.","Residential, Condo",2009,9,1,"1","$1,147",-123.1370639,49.168585
"1963","$568,888","704","9300","Parksville Drive","Richmond","BC","1,053 sq.ft.","Residential, Condo",1977,41,3,"2+1","$1,198",-123.1733262,49.1471193
"1964","$568,800","115","630","Roche Point Drive","North Vancouver","BC","892 sq.ft.","Residential, Condo",1995,23,2,"2","$2,334",-122.9689917,49.3117807
"1965","$568,800","420","100","Capilano Road","Port Moody","BC","905 sq.ft.","Residential, Condo",2005,13,2,"2","$2,122",-122.830889,49.280051
"1966","$568,800","105","8880","Jones Road","Richmond","BC","925 sq.ft.","Residential, Condo",1993,25,2,"2","$1,314",-123.1261563,49.1571231
"1967","$568,800","2201","680","Seylynn Crescent","North Vancouver","BC","598 sq.ft.","Residential, Condo",2018,NA,1,"1",NA,NA,NA
"1968","$568,000","1015","3557","Sawmill Crescent","Vancouver East","BC","685 sq.ft.","Residential, Condo",2018,NA,1,"1",NA,-123.0295676,49.2061939
"1969","$568,000","1506","7380","Elmbridge Way","Richmond","BC","872 sq.ft.","Residential, Condo",1996,22,2,"2","$1,217",-123.1429423,49.171717
"1970","$568,000","30","6588","Southoaks Crescent","Burnaby","BC","833 sq.ft.","Residential, Condo",1997,21,2,"2","$1,780",-122.968895,49.218117
"1971","$568,000","101","2211","W 2nd Avenue","Vancouver West","BC","583 sq.ft.","Residential, Condo",1976,42,1,"1","$1,238",-123.1556037,49.2701838
"1972","$568,000","204","7040","Granville Avenue","Richmond","BC","996 sq.ft.","Residential, Condo",1991,27,2,"2","$946",-123.1468055,49.1623087
"1973","$568,000","118","8120","Jones Road","Richmond","BC","767 sq.ft.","Residential, Condo",2004,14,2,"2","$1,343",-123.134649,49.156944
"1974","$568,000","101","6611","Southoaks Crescent","Burnaby","BC","819 sq.ft.","Residential, Condo",2000,18,2,"2","$1,887",-122.967464,49.218249
"1975","$568,000","705","6622","Southoaks Crescent","Burnaby","BC","846 sq.ft.","Residential, Condo",1997,21,2,"2","$1,778",-122.9678359,49.217772
"1976","$568,000","1506","814","Royal Avenue","New Westminster","BC","789 sq.ft.","Residential, Condo",2007,11,2,"2","$1,881",-122.9155536,49.2029546
"1977","$568,000","906","8628","Hazelbridge Way","Richmond","BC","553 sq.ft.","Residential, Condo",2018,NA,1,"1",NA,-123.1293686,49.1888967
"1978","$568,000","102","12268","224 Street","Maple Ridge","BC","1,346 sq.ft.","Residential, Condo",2009,9,2,"2","$2,628",-122.6013289,49.2256215
"1979","$568,000","1203","6595","Willingdon Avenue","Burnaby","BC","942 sq.ft.","Residential, Condo",1984,34,2,"2+1","$2,072",-123.0115065,49.2232872
"1980","$568,000","608","159","W 2nd Avenue","Vancouver West","BC","469 sq.ft.","Residential, Condo",2018,NA,1,"1","$1,118",-123.1085416,49.2695592
"1981","$568,000","303","6068","No 3 Road","Richmond","BC","800 sq.ft.","Residential, Condo",2007,11,1,"1","$1,450",-123.1361489,49.1694809
"1982","$568,000","104","8220","Jones Road","Richmond","BC","927 sq.ft.","Residential, Condo",1995,23,2,"2","$1,478",-123.133154,49.156764
"1983","$566,000","804","412","Twelfth Street","New Westminster","BC","1,127 sq.ft.","Residential, Condo",1992,26,2,"2","$1,491",-122.9279315,49.2050618
"1984","$565,000","205","720","Eighth Avenue","New Westminster","BC","1,098 sq.ft.","Residential, Condo",1974,44,2,"2+1","$1,352",-122.9262388,49.2143776
"1985","$565,000","902","1367","Alberni Street","Vancouver West","BC","445 sq.ft.","Residential, Condo",1999,19,NA,"1","$1,094",-123.1281515,49.2885497
"1986","$565,000","707","8131","Nunavut Lane","Vancouver West","BC","442 sq.ft.","Residential, Condo",2015,3,1,"1","$976",-123.1164029,49.2109715
"1987","$565,000","1107","9188","Hemlock Drive","Richmond","BC","638 sq.ft.","Residential, Condo",2006,12,1,"1","$1,302",-123.123951,49.1671282
"1988","$565,000","419","6833","Village Green","Burnaby","BC","775 sq.ft.","Residential, Condo",2000,18,2,"1","$1,749",-122.9629645,49.2161107
"1989","$565,000","910","2020","Fullerton Avenue","North Vancouver","BC","900 sq.ft.","Residential, Condo",1975,43,2,"1","$1,467",-123.1234574,49.3302683
"1990","$565,000","2402","3970","Carrigan Court","Burnaby","BC","861 sq.ft.","Residential, Condo",1987,31,2,"2+1","$1,897",-122.9003884,49.2492642
"1991","$565,000","507","8","Laguna Court","New Westminster","BC","1,511 sq.ft.","Residential, Condo",1991,27,2,"2","$2,394",-122.9226679,49.1991313
"1992","$565,000","221","100","Capilano Road","Port Moody","BC","917 sq.ft.","Residential, Condo",2005,13,2,"2","$2,094",-122.830889,49.280051
